rank,u,v,edge_betweenness
2126,032658fa3a01177b381618af9a5b92f95d90b801752ef1a43f88b81b192f891bdb,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0.00030958057305761167
2127,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,03fab7f8655169ea77d9691d4bd359e97782cb6177a6f76383994ed9c262af97a5,0.00030934267028386486
2128,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0300ae69795f4445277cb0f82c5437ee4f69ce49c5265e7f6055451aae19944520,0.00030921489299078525
2129,027390e3f364bd13aacc707c2e4bced66f21b3bebec46cde0ea0502c4cca0a907b,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.0003089904495088865
2130,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03b1ba0b913b793b4de77c9fbb5ed3bfc3897e247113b3c2d7d34fed0895ad4e1e,0.00030862084021109266
2131,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,0394a4db4f1bff8c71cea8d39e04f08ec1fb6c7013d6ad363145ac94949a030688,0.0003085919209919982
2132,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,0.0003085517871255392
2133,022c215db5e3fc06fc8973762de14acffb01a4ce2b335700d3cc83ef4f2edac5a9,02ae3c06f6db6a87ea874ef7ba86c87ab0041eabf6d8be0594582505b1fd5d7ee8,0.0003083350259467534
2134,0255b0812589b3d10657655394bea298cd9f2033d9220f313607eb495291f2a729,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,0.0003081060091299771
2135,030995c0c0217d763c2274aa6ed69a0bb85fa2f7d118f93631550f3b6219a577f5,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,0.0003080990428306918
2136,02f45d28f3477a408d0d3e18a6cdedae9d58df18cf271ac84a0ce7d00699f38d19,031971c78945d889b578f25c70c6fbd2e7217545e1176a5a18163e37db5baf0e9e,0.0003079551890974167
2137,032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,0.00030768331129830517
2138,02009947c197575f5a948e1e4343c41dc2e6122a9bd644629afb919f30e1115ff8,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.00030767378690587884
2139,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,03fcad9e55d2bd7b1c4482c3aeb6cd32e33a477d199e84ae8ac443020d120ea4d4,0.0003075799430211601
2140,02108d51838d25e715d2e23ef102ed6fa58131e45cc6c37e4591bd66db9ab2ec2b,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,0.0003074114056389497
2141,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,0.0003073906518170426
2142,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,03acb215e0ae8eb255507f589aae22faa1b268ce3e95b2e2a5c37aa1a57179f0f7,0.00030715134367021064
2143,02927ab17049257f50d909d760bebc80ccc267edfcc1346430a04de9e569b1e190,03cfff2802946f256dd04549ac191208e5f37687d6995b6361d69b9e9e5ecf9d18,0.0003070961781374671
2144,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03c3d5f27a41b23029e5ebdc70278958bca8d0d677f1e4101b37ebba2f2a39e628,0.00030708917322210075
2145,02edf49ee2d81374de3bcddf050fbd590d945e95026b207573ed2ef9ec6b26570a,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,0.0003069737995517097
2146,03295d2e292565743a40bd44da227a820f8730877bc3dfadebade8785bcf355258,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,0.0003069202438904373
2147,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,030ea1b3efaf88e7b7d22679b0de8cdd5d2c6eb78babc4fee4d7d27cb06e8aa175,0.0003068743498547252
2148,0392600bfeb472a7757cd911bf64929c5d73b01e39d425f9ee6c86f8b5969f4a34,03f456e8c3479654da4498b64c1aa80656a33561d52f3444f5930f5c4a410a6fb6,0.00030679040033237953
2149,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,034a555bb5481e5866cde2bcacc7e603b90f1bf18c60081af6fa9fbc7a11055856,0.0003067091014076745
2150,02c3190b21f31adcd7fcc55d9f4205ac1f43a841568048ddd0fa3d3ee37b10e334,03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,0.0003065444811653245
2151,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0.0003065417723395244
2152,027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,0.0003064370961115928
2153,028f831544b7e53ac46d977096480c491a4f50fb1551016c3db480e36916e2d871,038118e0490f8d3df07b6bdc5e7034dee90d769012764d31bfeb167269866824f0,0.0003058939841624031
2154,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,0.0003057295009638914
2155,032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,0.00030568240651896047
2156,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,03a21c0c2a4fdc1179f07710c32fe49804d3e2b0b1bdc760dc11cbf116da3bb363,0.00030555556999501933
2157,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,0.00030513784572868454
2158,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,0.00030500762589802816
2159,034a0fa8e6d83688f3e19c2bcb93fb9d6f366d6c937dbc3c744cb21db6e093958b,035bb2749325deda9b1f6b3b1b6ae6ba1b8b629d3a219d2d6fc14ac45857405e3e,0.00030494426198824753
2160,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,03aed93a4d0ef60f7c5f4642a096d05a41e217ad4977fed3fecb638879fbc884ce,0.0003048561865847567
2161,03587466207e0ff2787d23f5567ab666436f04fc0df7c996b69701b7e77900993e,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,0.00030473502819141165
2162,0319fec13dcb6df5b6a0cee49e85b4f6c48e5387d62d67858d6d46615b6e683f81,03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,0.0003045692186993303
2163,03189e1951f97a57a6ed4dd4c40416e9a528a11f7c2961c2d60505f2e15b577bd2,03e5a594f574f845409d474c105c5d233291f94d1fba4ee6a4de595c576bd2f4e1,0.0003044431940641288
2164,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,0.00030430659091184334
2165,023cbb6b82b5e8f3479e1ace7e7836b42bd95269234795df53735d5a4d80fc1311,03dab87ff8635982815c4567eb58af48f9944d11c56beb12b91e1049aaea06e187,0.00030419144491968344
2166,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,023e3c71b3b89bf06d43986cd5d89eaf8d9ced0ea6d035c98ebd26b7b667040890,0.00030409139589899136
2167,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,02da0713ab1b12eeb01f212944a435077f39f1b767ee5c24b01cdb4b0b9377b66b,0.00030399697981970265
2168,024de13092f91201ac68494fac6f5e9cdc9392dece2ca0bd1c4261dc17b1ec0b66,0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,0.0003038430156254368
2169,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,0353621e0872f82d0d13faf6ebdbad40dfa122f540fb421aa8632cf607d8eb8508,0.00030373529438781026
2170,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0366a57e383a6191064933765332a9c912066912ed21b3dfe63c3d360852c9082e,0.00030359158837118676
2171,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,03c80be3937717b502e66dc6cf8ba2881c9e68a8398bfa08c2866babfc88a729f3,0.0003034704725390148
2172,02e4cff955ae84e3575861abc2c63ce87505ed8e8eeb86ceb2f8ad05b07a7b9234,03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,0.00030319484721121894
2173,0299a2afe5137f52575e10260c0deb691d6dd6aa3cdbdc59b2c0e58d0ed3407f47,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,0.0003031718434171305
2174,028307fa4444f406a47d5a5e516c5057f7ff39685b992921a0c8943ff3010e6a95,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,0.00030315764112431095
2175,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,0282734a2ca9bdca61859c71efdc43234ea664ecba9a785f780c6eec8c80243b45,0.0003031493491606273
2176,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,03cb47743a56d2b6df35045a9de528ca145282115a4d697f7725fb5c7b87c71a57,0.0003031297084408812
2177,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,0.00030305253732214907
2178,02b4cb8be9077c3b14d6aa575bc94adbc0e08f9f2dedfbc5774ded9095079740f0,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,0.0003028832087105624
2179,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,0.0003028556830816099
2180,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,03db415e6f1795e16102ab117a5c20e2fe69f5d72e7d2fef3c2c0595833818be1f,0.0003028320060210908
2181,026d92e8c39aa2c08d51b56647508be2c8de32e71a69ca2f3f5880c46c5d8e0ea7,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,0.000302792317674947
2182,02018049d12985e79e36d12428b78c90a81ff4ab43431f3c81afb86caaccaaffb0,0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,0.00030271895505889134
2183,027e89abcad1afde4bed5ffbbea530f197639ce0d5069dd753d0efd1a0ea373fd3,03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028,0.00030264618247617274
2184,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,0377160fbfc48c19ad4b90e27efb0c0ebd6cedf9fc960481571f6dbcfa0fa4914f,0.00030258391655053733
2185,0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,0.0003025155417466741
2186,02be74b7d8233ddebe1e4d6d76b7887706f091653c7b84abc4a9ee9fcdd4e9512f,0391489a933ab83094d1af43b3df3e8c8d467474649361912f05211d0e68a28fc9,0.00030249272356381267
2187,031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,033bb906e0c7286101e65a74e4e43627ead4ff8df1f5f05fe97f1962528849837c,0.0003018794336081165
2188,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,02c16cca44562b590dd279c942200bdccfd4f990c3a69fad620c10ef2f8228eaff,0.0003018594047635167
2189,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,036ac04a69f2ab587fd83c4f2aca255a81f138276fbca344ac3ecfae28d733be56,0.0003014761470409833
2190,03abf6f44c355dec0d5aa155bdbdd6e0c8fefe318eff402de65c6eb2e1be55dc3e,03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,0.00030139393634116206
2191,026a9cb86ff60b1f2eb8cc44068451266b8ad54a935db72762ca3484f9d73c3115,03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028,0.0003012826081381896
2192,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,0.00030086127488217066
2193,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,03f18da23535adee245903c81750745197e3079d3b88b3898981c90a5f2411008c,0.0003007307260097273
2194,022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,0.0003006664725279619
2195,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03012a23c769decc4fb40a92d5300692b576cb8dc887072580638b97911742554c,0.000300258286561349
2196,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,03555a11db2e0c3a97571ba144076adac8513d68a2cdf19580e2dcc54b25b78a3a,0.0003001830083147495
2197,028cd60c408b8224fc6c6eeb3b87e8b10cd70ca1db240036a6bec0254753639812,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,0.00030010907766910873
2198,029ccbe1f4835d0fd4258d215a03a3ba6860ff2c49ab58b9207aa27455c5d1815c,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,0.0002996513982566359
2199,02df803ba0b435b912556c83c97fc5d3aba191f114b2c468c3062ae18c902ebdfc,03beddc8adbf7d56a7da15cdaf95d97b24d07088c3571b421c0e6f9d551a210342,0.00029953978671383197
2200,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,0362a0f1314f12dd5fef4a490ba8a9b3fc520d60ba2d2ca6191f4c0610eecb026e,0.00029951908359806347
2201,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,034955913a44e335be62b4e9ee33be036f72d150302163d2cd02ae6546ce9ce899,0.0002992983237909735
2202,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,02e4cb39ddc085da7bf4b4c5c856f0410c813f2cfacbd36ac5c31f08122e9bb16b,0.0002988023549856681
2203,028736991912f0118418fe18714a5ee5f55532fdffdc241ba7c2fac631adac886a,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,0.00029868400558384465
2204,030d609a79a8a0226b9ec3d76fad79ddcc7abcef9f65a64b46d8bbe2fc6be14705,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,0.0002986474821545684
2205,0253a82abb75aafd2cb3c0000d69610bfccddddc266f2d215b38034f8a3806ed37,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,0.00029864537184258927
2206,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,03bdd0c39415d032bb0815271cca1e71a7034995b6a64768d2d733904bcc780bb8,0.00029809684512396975
2207,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,033613d280de1eba995c7545e93caf76cfba41bef88c2d6732a67ce06c168b3acb,0.00029796100742061844
2208,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,033a9501ef88880938513ba23bff8e65ee2404007e6d17d64767f747082f301aab,0.00029757784953099637
2209,034143d1a45cb9bcb912eab97facf4a971098385c4701753d6bc40e52192d0c04f,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,0.00029755418854966335
2210,02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,0.000297489467234682
2211,02075411a70f9d1f7e91ac07215d2cac387d4a413557f648c463d11916c765c397,03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,0.0002972078385046217
2212,028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,03df257120256b5f0b87d25659946d42067a094c765bff830eb66d6ffba6f4d5da,0.0002969736073934395
2213,029b20ab86e9c9cbfea4047f6031f73863c0cd33a8ff28cd13d98a71ab3f4470be,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,0.00029694210989445277
2214,032d4baebebfdeab7a2ecef2fbe109cbef10de95f05aa54090fdb687789547dbf5,03c7c4b98e908403c7902340981efb6d9637a9f64eed881e51e3cf9b099e2b1f5c,0.00029677152893253913
2215,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,0255b0812589b3d10657655394bea298cd9f2033d9220f313607eb495291f2a729,0.00029672562386788185
2216,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,0.0002965610308934709
2217,0207d58b94bd3946bf7eb8c27cea6cc29d147485efb33f284894e59062592f398a,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,0.00029654976978196745
2218,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,036b30c9231ecff825195af10c78b235173f955b173b2e9f31ddeefc70609df77d,0.0002962096932609041
2219,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0354cf19ef9fb5b9a03737d61a08644457d9f9ca6dc8b73de25dce80116b6e0d9e,0.0002962096932609041
2220,0337851110bac4f1b2657bb4d05c824f2f0ccf4acd9987d65aa8860fa751be9bed,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,0.0002962010703155003
2221,023bc59895a56f3f439e621f39623d6c8963d14258881a8098edb3947ee2467b71,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.00029616314315017244
2222,0296bdf95048ea0f4e7828e69f1c0eca44ae236e1fc7b2445706697a6044a52a71,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.00029612056824620343
2223,02c0b38022846c6b6f45b30031859ac7c5fb0c67ec8ed5cce8409c4b438c267ffe,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,0.00029593976260457096
2224,02018049d12985e79e36d12428b78c90a81ff4ab43431f3c81afb86caaccaaffb0,03b38f5fb693ae96fda9533c7ba45840c0afc4390544223a18dd676d858bfd5b15,0.00029559870584248363
2225,0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,03cb7983dc247f9f81a0fa2dfa3ce1c255365f7279c8dd143e086ca333df10e278,0.0002955818179326293
2226,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,02b1584bf5c9642ddba3b2b5eedee503b29b90f7d2ff0a15741cecd103b1069fa0,0.0002952165911977807
2227,022d989a34726b1610f00e3386d9b9991bff4d54cfcbfb4f1c134524798b7af229,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.00029444686616670706
2228,032e42afae47fafc446608e34d42c4483179014a49aa409110108cb00617395910,0331f80652fb840239df8dc99205792bba2e559a05469915804c08420230e23c7c,0.00029443318994753077
2229,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,03c492f46d8e0a6256bb9c5c42f2aed24717f70a3f39e0961419dee511688e3110,0.0002941821320589944
2230,03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d,039ac7c1536c2441cf42c9964d2614984cbc99f7ffb474e9affb451af8210a9c6f,0.00029412746624317047
2231,0349bc359e1ffdde229be408faba2fb6ecfa66251c66d5fa73a3151c261a7da0f4,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,0.0002939255324280246
2232,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,0.00029360965570003926
2233,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,0.0002935388873280303
2234,02ceb91a6a27520ae8d8f4d933c12e58108fe612bd810607786fcb040c460275e1,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,0.00029330764100035325
2235,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d,0.0002931941188323399
2236,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,027ce055380348d7812d2ae7745701c9f93e70c1adeb2657f053f91df4f2843c71,0.0002930216661908292
2237,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02c4fec754506ea170712588600bf23f11fa123aa6b0eaf1e3617c1e6a6cd02848,0.0002928955128562349
2238,02e356a8f310ffa8a7a3851ae735364696d0ed4cd0abdd599fa6bd2412f27ca06d,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,0.00029280598755839545
2239,028c25ab618833dd31e16b90e1fd0ffb7e87a8dc177b02ab3c06fdcdf0bf887e88,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.000292714748022414
2240,038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,0.0002925671133632568
2241,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02c8d0eef6feed8479662070608b76f5bb3527a891e9f0688e246c6483c4ace943,0.0002924071841632805
2242,02529db69fd2ebd3126fb66fafa234fc3544477a23d509fe93ed229bb0e92e4fb8,0290fb6ecd5865f7a973e1d48ffbc2612f80f6a2defbd6a188928bd0492bc2847e,0.00029240536100724794
2243,02271fa10ae9a6862757042097d70b72119b67e1629b91711be0e6f81093913016,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,0.0002920849968862992
2244,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03f9d34e9a5564064730e76b2566b8185725fe5143dda6bdc35ba940687f9c980b,0.0002914070350752815
2245,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,035767f831bf17896b51947a0378c692ece3b4c134bd224d578f910a056a9aa44b,0.0002909916911580273
2246,0299a2afe5137f52575e10260c0deb691d6dd6aa3cdbdc59b2c0e58d0ed3407f47,03bc9337c7a28bb784d67742ebedd30a93bacdf7e4ca16436ef3798000242b2251,0.0002909764951642429
2247,028b3ba3aa14be49e5096758c2b062114251eafd9a3dec502c64f3f079322672cb,03a4c2795baf3b97fa5e567a6f44a37d327677dedd14b7b6d66435d8082bca09ae,0.0002909114624777868
2248,0251b2c9d22f3621f27188d8236db84d9fd84d42adac063b2633744638b81f34ac,03a46347ced3bb8ec782572db7f32a2ea5d6a14ec4b6167ba0411975e3f863c434,0.0002908693361383505
2249,032b2b3f4abda9677bb9563e226c068d3a2456fb8b036635a81c9bcaa1671d1ada,03c3d5f27a41b23029e5ebdc70278958bca8d0d677f1e4101b37ebba2f2a39e628,0.0002907509254100069
2250,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a,0.00029060700389775665
2251,03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,03da1c27ca77872ac5b3e568af30673e599a47a5e4497f85c7b5da42048807b3ed,0.0002905285902032914
2252,0327049d8d63f0c40193cdf3afc61817c8647808a4e482de0716fcef74e6d92ebf,0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,0.00029052000705810654
2253,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,0276e09a267592e7451a939c932cf685f0754de382a3ca85d2fb3a864d4c365ad5,0.0002902117137438231
2254,025cb2d324ae423d32984c7fc74edd7185b9fc9bd473d389f12483e3738d526600,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,0.00029010822259966594
2255,022a096fc8b8fd2b87ba89ae8688651528d24a631a7a05e8c187992abc6f720529,030c3f19d742ca294a55c00376b3b355c3c90d61c6b6b39554dbc7ac19b141c14f,0.00029004106817767325
2256,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,03830ecd6fefbfc926a35ba474e56bb7466402570843b4936fbd984b7fbb213ac7,0.0002900381112459093
2257,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,0.0002900272444452353
2258,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,033fd45bd1696be5dba030695def35a7ed3c24a2d654999ea024241bb9ec5ef890,0.000289864952024514
2259,03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,03f0140c67cc029404f2fd7b0ceb3605c1773f857eb1488634872bc21903ad5d3a,0.0002897683403348236
2260,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,0.00028971898604808564
2261,03338a5a962406ff25a20221577521da3fc8728f7119e25c611ebc73ef49bacd48,03a8334aba5660e241468e2f0deb2526bfd50d0e3fe808d882913e39094dc1a028,0.0002895534104477314
2262,0279c22ed7a068d10dc1a38ae66d2d6461e269226c60258c021b1ddcdfe4b00bc4,02a4aa22327ca4f511ebd22b72d6b00ac3b529a7d4c2de7d8ac939a48371559e8e,0.00028944002853495084
2263,0219fc8bad855d3c861166a89d637950242230fd3d475bb4a2d1da8c89b97beb0a,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,0.0002894334953132052
2264,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,02b4cb8be9077c3b14d6aa575bc94adbc0e08f9f2dedfbc5774ded9095079740f0,0.00028931904026744006
