transaction_id,source,target,amount_SAT,success
1301,03482f6c5dfad5f6bed25cf7dced1d4af9949e0173d90a19d995c246228f3e0205,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,60000,True
1302,03fcbf1ae0426eff9b032500f25f59742bbcb1acb34505b95038d7e4b59f4515bf,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,False
1303,03dd80145ece2ff7d69114e2aa4b809c4e93135a869d5833c4b3d1b7b77294c5b8,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,60000,False
1304,032c82bb75b2c16d914aea38676d24ff5e5900289baea91276d0d4d1ce2d92897a,03b6cad4d044d42e9d9537650dd4a84806733dd00013f862bc8342fb40e28474bd,60000,False
1305,02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,60000,True
1306,02f304f0ed1dd6ae7b8677025e40c9254b3b9d77a44718f21aa3e3322552af7562,03cac8425d15440dec66f7a86155f2f457301aa434a6abdb82af2252ef477e7eb0,60000,True
1307,038d8ad0e91f31388608435fe9268177db539802b9f3e325df023e2cbffd9a1cf4,02f302189b8c0028aa919e5441a5d7e80c82ebdff421219e34408acea58274a823,60000,True
1308,0381ace79abf177cb3094b7a63c1f09cad9f72775112340bb0dd18fce2929f7940,032c6b30d84a7fe254537ec1c00f18775fc6dd1d1de1e305b5a980a4c0d6a8e35d,60000,False
1309,02b65dbae39dc11c2577c318ebb82696651377be09187b1a9b0364a417a1d96815,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,60000,True
1310,0205501bd093a4e68ed5a9e2398465c0e659d60c108e1793119beacb3ac0890607,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,60000,True
1311,035f460a31af1a03db7965575923735bdfdc96c2ac3e78cec63c9e08c3c9b8a529,02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,60000,False
1312,029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,False
1313,02d558f5f7bd417fdb6f420ac4aeae6bdd918b0e1973f7ff4978d698a9910fbcd5,0211d55d51c6614117de5f48096392e4a5884ef8f3d2155922cc65b43905d43517,60000,False
1314,03b465ccccd4f0d4f5fb5aee9aaab282d786a7aa645b2fb3f585aea722e17db47b,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000,False
1315,029778ad462a45dfc432f13ba8a7e52dc1c430c36e532beef66d9a9385d7bd4098,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,60000,False
1316,02942b68065a656b0d7573aad66e54204aa8f7b22f2e8453e1919008f9c7d9348a,0303d154c7d43dafb9252f310202804df3fb1e5907b8b5e127f209a1ffdc627acc,60000,False
1317,027ba5217fecd12ebb621e51b88b8c9640cce659bd894f4c8e820e09173826fca2,031d244a60d61936834f290656cdf0ed4b9979260c19b07804bde681819f8e14ca,60000,True
1318,02b63f62d2109b05deb45d18dde6c829d1df4825dfc104f858e5ec165bc6b11690,03f929098f02467c33f79976f6a6939db1db785814b814821302304fa8692cf3f4,60000,True
1319,0335d4f1152e8f54584d14f540fe0c100cf98a878ea4ff73e21ca8919d563ecc4c,03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,60000,True
1320,03edff7c20fa201fa8abc6e474411ce8c502b5036a53855b17a2a786ab08a3df6d,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,60000,True
1321,0344c2e9c84dd0fd843bae94f2f47e77f497192ff17a75d38b2bce5c9a59f4bbe5,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,60000,True
1322,02165ea5da4edc836444de441b646610273c7fc4e8339d8b068d374aa5f230ac08,02b61739095b2b603ff72a54998d5e7ef1e7403cfff7234197b0c145ae48b59fa3,60000,True
1323,028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000,True
1324,038d0543c2f838fc6229bd7b80df46d8bad9f30c874ee3ac4578c4ce6f57956f08,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,True
1325,0310c5e129986800bd8023d6172833d03d19d3acfd4f27c49c61a00a0538629a65,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,60000,True
1326,0204e5a5ff14b090c1210cb99e7e616f840e0ef1b08fc9a268d13b7a2e5e997845,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,60000,True
1327,035f460a31af1a03db7965575923735bdfdc96c2ac3e78cec63c9e08c3c9b8a529,03b465ccccd4f0d4f5fb5aee9aaab282d786a7aa645b2fb3f585aea722e17db47b,60000,False
1328,035736692722a47389d6be965d73a50b1ba63233a1b975aa55db7f90446f5708cb,03a6f9139dafd65a9ea12abeb0d11a46301b116992fef4f8064f0d1d415e14736e,60000,True
1329,0234d70cf65a4e8974d3d49e23ec7b9792877f783f2f5dfd3882422aada18a916c,021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,60000,True
1330,0266a062b1643f466d64f78419f590c3b353f5f3cd33a56874a9741160b01b523f,02c287d1be9c9fa13d4ded0b0432b7e2367b1b20d822ab76546c4bb67cac1bc6e1,60000,True
1331,02087384bbcbab7b57756e8809d7741b3632b405a197cbcbb9270bd8fa9cea2dd3,02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,60000,False
1332,03d23456e1c3080451b2e8e539a8edcff8bef5a0be6d158871ee561ae9daeefe5c,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,60000,False
1333,02ecf26a0ffb82bd7574b5bfebd3adfb68ab135c0652da78647a4472b08486a395,03e3ec0c6f3c700fccd698614c811d8353e08834d386a31cd8c908b8853f83dfa7,60000,True
1334,02e9fa6b495d07ce19796b06b5c0f51a401dbb48935c3aafe54067c89299add0ed,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,60000,False
1335,029f2dab31a96c45ebb750533fa552f4f1fb555b721cb07565565584d31ce67a34,0384417e479afb21bff425f467382f9c064ac08bd422ea36542fa6799e026d77e6,60000,True
1336,0272440285788e02fcc7bc99f4cb769247e28bb260804564de280d7a89be28a8e7,020425b428e51b983880a8450d01596fb161b3f78f3fc66285c8ead01bfc897556,60000,True
1337,0297bab0d86a08db807102f4e79e5639eb44dcfc914476051fb3e4057ae6772d00,02c2e121cff9c9bb03d37b68be98554880fb984d8e9e9efc3a11cfd40226447bd3,60000,False
1338,0275926a5e0ad30b17bb01583d7f7f18377d5dc0dc38e903a55445a8cd3a2af352,038118e0490f8d3df07b6bdc5e7034dee90d769012764d31bfeb167269866824f0,60000,False
1339,032e4a68dde7f5cf61085b4208f19ae4c04e18ace4e9b6462d3b93ae8a476caa20,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,60000,True
1340,03ca00a1f345ab6e1ed6a0756156ce1710861c6a61fcdd0bb62332c4e5e0685db1,028a2f0ca33134cfd5f655ed942ddcd9feb4a879831416bb23858d1d60154b0936,60000,False
1341,03590247b20aba420620fddcc391c11cd51dbf79fef517a49053bc8fa9de959941,025054cd53f3fb15384679da8d6eb9afa1369c13b3836ff3a8b5e11bc4cccb4c47,60000,False
1342,0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac,02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,60000,False
1343,0364e8c300b4052baf18b1db5d03f3b8a831794aec94174b93b7acfd1e79fa2cd0,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,True
1344,034bfc6f6dd56f6cbe64b416f2ba0128fbc3cc63d9fe69cdec6ac1b7616df12b46,02bfcdab693d131125e1ea8161df97d47db6cc70106261af15f3b8c829f112c010,60000,False
1345,027bdcfe79c7ecab414465137e234beea15a11b672753fe2dc6bd579868a3d7976,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,False
1346,030ea1b3efaf88e7b7d22679b0de8cdd5d2c6eb78babc4fee4d7d27cb06e8aa175,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,60000,True
1347,037db7ce71ef503ed0e45aacbd346f3b1af40122d1d0eeb52d574711bb9a5bcf5f,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000,True
1348,023110bb9db32c7c933d1ad18a331e763a587fac40560b0b88f3256cb5e19b3163,02c69a0b4cb468660348d6d457d9212563ad08fb94d424395da6796fb74a13f276,60000,True
1349,028328d02efc71d11d9f3db10e3be0689a8d7742fb2e8c0dd2754ef2815601bdaa,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,60000,True
1350,02db6ff6cf968f403aa4ecf7741b7dacc50256ae79a4999edada24da40fdf2667d,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,60000,True
1351,03914b8d180e7528fc47b9265db24336348b7165f6ad7fa351d26df6e360902365,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,60000,False
1352,02c921ef88d90e8760b31227ccc82dd8d4bb8082d636935abcde0cde4827f1ebb9,026cd1a69fee4c9eab263c0b66e27ffbd1385f52ef9d3ce357c885c52d458270c7,60000,True
1353,031ad20464c7ba506d8944dccfdd69620bf6b9c996e20bf29eda9b24e0714007a2,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,60000,False
1354,02b95713bbe4609a337f3ca5aab3a75674083ddf5331a462819b6c70f415497c98,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,60000,False
1355,0217383b5f11169456f10d32b4474f2806de64cbd60b42512cc42c1f769f41ac8d,03f2d334ab70d50623c889400941dc80874f38498e7d09029af0f701d7089aa516,60000,True
1356,035716176a55c5093c22d4199c811754313539a7149932cb07eb88a2419cb74ef2,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,60000,True
1357,02683666b4902e0af6c8d9fa7b171c1421b71933255bdaceb4dc0202c4e900dac5,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,60000,False
1358,02e6a169b0826dfea51ee8bb81f629ec7445b267ef36354f2dd5012e1e8b69088c,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,60000,True
1359,03952f8756c036669440e06c782c7f21732886ccf04052e0e6e792f8f5a490f6aa,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,60000,True
1360,02875ac2c27835990ef62e5755c34264b2c39f51a41525adc5e52a7f94b3a19f8b,035a002c71bc9ffb0026ee505323f143055bf1dedd4ec878e5a1b68c792f363eba,60000,True
1361,0299120e3491a2f0b0f80f407eba0914477468bc121bb3641ada57895a7727da80,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,True
1362,035767f831bf17896b51947a0378c692ece3b4c134bd224d578f910a056a9aa44b,02ee8c40b64c2bd14bba4a7a7a80b06065f3a683b2f02b9580be5e8bffe201beda,60000,False
1363,038a508c73c189c3a06816043f8554cb940832ef160e6db304eea58bc9f784a086,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,60000,False
1364,0365fd3a5c8d66ce56bb181e6f652652348a7fc841cf53f738926ea3e726b197f9,03720411ee569f80c179280c73779e4c2b2a184aa18cf3c49b6eac0e5d802c9a87,60000,True
1365,03d4d7d18e67cdf4ecf05a3f893221c47fa39c3aae95c2cdbf8e20634fe5eda25e,02a45def9ae014fdd2603dd7033d157faa3a55a72b06a63ae22ef46d9fafdc6e8d,60000,False
1366,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,60000,True
1367,037a9a36d8065bbe43970bd9c3388d304432c3bd427d7c3996b167de9218fabf08,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,60000,False
1368,037b80d06df0e9d764b1e2626bc5c6a6e79b6da32f28e65815b1d91436d6dd9792,0235caa4c4a64c43b96fbb2a766521f9e63e279723d1adbf0cf2e7b38ea292fa35,60000,False
1369,03a08d40fc3676e62a0bcaa27de657ce5e05b9a2491fbbf011a506a774e9ea263a,0238d6c86a5753e4be401d192d1b6876fbcb7b43b49f67d727e70340137881c4ff,60000,True
1370,039124670a7de210cf0dbdb038bcb7e20ecf677fa8f6d8ac372c46c8e5e98986f4,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,60000,False
1371,03c59df9f9a4e543394843e44105fcdff9f64fd68437ee49be1b162c340e4055e1,023bc00c30acc34a5c9cbf78f84aa775cb63f578a69a6f8ec9a7600753d4f9067c,60000,True
1372,025537b1ae30299f02714199843650b58adf2ff59a013e40e56bb1330fefbe99df,03c4bb19c3a388d790968328b0f0d187a1a28597d3ad082200a47baadfdb6aee8d,60000,True
1373,029a06f84c9bfddcf4dca173a4d1a540e6ce7f75cc7d1dde9fd5a70d80c504da07,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,60000,True
1374,035647243fc3ffdbf972133a216c9222e76aff5ed12c5f51ba1da93b8d6699113d,0358b6d4e10b3a232b7b6f4acee3aab99b5f7f4e9a9e69bcecc875ea1e1a147681,60000,True
1375,03be2ba115ae6a9454da76ee0c60d35d0576b6aef1ef8eaebcf2bcfa0edb903fbf,02dbd9298c0e87143276440838c4c3b6adfd183fd19c9181cf38a550c6ad216b51,60000,True
1376,03780bc0d405f8e9695a4474a03ed3314d761cfa3baf3ea8351c025d66399f969d,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,60000,True
1377,02626f3294758e180ac67b792e403997fe77bed1df3de82026115eb325e5928bbf,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,60000,False
1378,0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,True
1379,0265e5791c617b6e1dfe04137e71c0c959201592bd7fe3f1bb085c35595b72646c,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,True
1380,02527dc14bac8d8c959e9ac208813b6df5bc278da5d6f1cdf74f6bdd23aab1ea71,0215f33968047401f191b2c3203ece6d5781ca7f2c018e7795d5e5ddc05c8b4ebd,60000,True
1381,03720411ee569f80c179280c73779e4c2b2a184aa18cf3c49b6eac0e5d802c9a87,03dd3babcbbfd79fb6c11594f450a03ce9e2e37fef393a423f9086342a954b494e,60000,False
1382,02a1849aeeae8e71fa0487d7229957da6d0e1f927266b5854ea800f6b7a323a423,0242290d02d2cd0d0edd3754541eda6c4b71e58df2c8fc88513c3d8190e8120a4b,60000,False
1383,02b6a39b9a54c975edc3969522dc18b1bbfc57c3b785f8b5a078628264b29379a8,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,False
1384,03c043906b71a4dea9146b1fe2d2c87b3e595dd9437a355efc15fb3a40b0dc2e02,02c87954a4918e506c15b3aec3bc2f860028a90c49ab0b88aaeb2756a858632fbe,60000,False
1385,03ca34dbe37880a32eae749f09cb9fee074d32f17db5df13bb12af1bf0c27b5f51,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,True
1386,02b7db5c2597a3d7dac8ece0df0d8dd2a7727d53d84583555be3402ccd17776392,02b3877314aff657216ceac039244fe94e7116af10cfffac0232fefa5903c62a58,60000,True
1387,037dcd2a20f1d48d68b1d148dbb6fc8d2af35c352dab31eb63365938a86878fb4d,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,60000,True
1388,020465d7c75f6cbe5fd2ebf042b4f12cf07cd69704e53b46d3fb16a3555f545bb3,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,60000,True
1389,028d67e0b5f3248496892f2a03d3df0d8c05ea81fb9a7d0c7e9f5774650bb2c216,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,60000,True
1390,037ea54ce83a1622b1373ddc0da33b9fbc89ccd468bc6235ae83e16ac936b45e23,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,True
1391,037dcd2a20f1d48d68b1d148dbb6fc8d2af35c352dab31eb63365938a86878fb4d,02d11946b6307dbb9cddc03f74edd24df437fd4a4822e100174dce18dc6dfc05b3,60000,True
1392,029d91e731b4f03de2db7d83a0b61a3c2c45c1eac67292b87e31583ee6c696b5be,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,60000,True
1393,03a8355790b89f4d96963019eb9413b9a2c884691837ac976bacfe25a5212892d7,02308c54b63e2c1375a52ce6ca27b171188f99e7c274eaf14be396289d93fb6003,60000,False
1394,035257f349e11de7b08bfb215ea5f6f9dca12352722b67b54b9e630dbaf49b9796,03ddc590a76f36892b9fd55b79f548c98a8926e8e1f267c6a9bf7063a40fd4c506,60000,True
1395,03727618eed8a0175b4ddabe35f954506eec029f91ad931399befaf355b9b4dff6,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,False
1396,02cc0690ceeccf834d695d31526a067cc4324062e6c19697248d111a50fb6e5967,03f929098f02467c33f79976f6a6939db1db785814b814821302304fa8692cf3f4,60000,True
1397,0235591b82c3856e6ccfc10b70b7ccdce45c30994500c848fe1c81d8f6c3db604a,0374ecf61ed6c1208c42339f47decde2bc0c4393ac95f07827b3471e939d7eb961,60000,True
1398,0368e46013d261083a0b367dc8f7e25c9169600c8ee411ed8cea061411fc92a15e,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,60000,True
1399,0361ce04fbf96019e87864b269af8c66395730f7c93bdc23f34a5b68102d8f516c,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,60000,False
1400,03048625104eea4b24f1f792a337794a8106371e58e2b3a1b7505bd28817f7cde8,03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,60000,False
1401,0326a9d6f9117165441df5fe86f4d8bf773c0db4563de55383f0b072c1886732ad,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,60000,False
1402,0376a33371c17cd4fab6c1202f8031b4c899a53cc89739dd411d5b924afcd6cc7f,036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,60000,True
1403,02862de4eeb24594052ca26c0188133f89d172edad1bc5b59e740af3764c89aaf3,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,60000,True
1404,03af126dfd52d0ac2f5e1535ccc123fb227d54e36e53bcfc2e279c3236750ecca4,0298d4cc58a08b2aacae9d65559ae5b87bf6c65683b2c22e7e58f1290517df1fc8,60000,False
1405,02c8d60f7b374fd20e8fcb6e31eac30a338f11cf6c0075cad0307b5311f5b9ab28,03b6cad4d044d42e9d9537650dd4a84806733dd00013f862bc8342fb40e28474bd,60000,False
1406,031be0f6a76ec0425f4981be6e34717f9c3dfa402ac2ce949d114cbe54207463fa,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,True
1407,0312ef6da659949fe1fac0ea69e265fd5ddf47b19a71708539ef6d6dc10c29a74a,02725e5abcbf5550fc29e6b19706a1377f25d2b1502684f9be9965b6deac167520,60000,True
1408,0252fbfedfeea648405ea36988f6fee4de36adf87e99371e4e34d1a310f8a873ec,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,False
1409,020de4c7b3fcca7eac8fe5ac0fb9c87400db5a931baec35251fe7c55f0d0f91773,02ca2df9248933f4cdb220b78f097e2259df071765af6489ba13df23a95d7bb9c1,60000,True
1410,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,60000,True
1411,037e074ea4621b7ab5e83404577bc8e5b720d181be95cd0b2d77d473e5482854e1,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,True
1412,03890c9a4fbf518057f43bc0753f60ecf3101b970aaa406d555f170e0e29257317,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000,True
1413,03e0d94bc1721f0730a78dca5d571e26cb08b6ad5d6049bb508e43d6a3050c7b5c,031118c94f180709cb566f86396e345f7ad800a0be2d477b0c930a9677da91e46b,60000,False
1414,0346eb9c0beba3002b5725bd814cf779933113164193d1e37dc2c93bb59df2ed10,0260fab633066ed7b1d9b9b8a0fac87e1579d1709e874d28a0d171a1f5c43bb877,60000,True
1415,02e588464f41b295e8c20fd1e1362437f40375cae6a8155cf20a9a9e2ec9b3b2e4,0232e20e7b68b9b673fb25f48322b151a93186bffe4550045040673797ceca43cf,60000,True
1416,02bebaf15c038fa52a59eb5870cd3b6cb3af6b38b91c316243805df8a2dbd20d3c,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,60000,True
1417,03850f0a436f1e58657d1e74167286447f0a4b64e9a0442accd58ad16c0af9687b,026c7d28784791a4b31a64eb34d9ab01552055b795919165e6ae886de637632efb,60000,False
1418,026ae4e8c9383bed5b4743b712286d9c4d62c5d227e9048f8738600c0248ec9852,03ffbf7ef99f52555d40b3eee011dc6042541fa5f49629cbfb64f8c1730726b101,60000,False
1419,03caab5c409f779e64f3a28e8662db2ed10d23d9e31c58865670ea50a8d55b71c8,027a0eaffb8e103f9059d2d40b7c2d8993affc169168ca1808f752ee36ccf196ee,60000,True
1420,031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,True
1421,028736991912f0118418fe18714a5ee5f55532fdffdc241ba7c2fac631adac886a,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,True
1422,02d662ddf6e5db93b0f6bb2de8d3bb7cac0872bb9ef41740e3113e72c59315aa0a,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,60000,True
1423,0369f72cc4d3f753bc4a417348866c80acf1bb1d15e2c621326e4204c4c6fe1756,038ddc73e450a4bfb52992b35be8b0f52e1a1b4726ff319249a3314a508b616cde,60000,False
1424,03d2d3c94999a2c43f67107aebec4e693a3fc9ac6133c28254cf34c0436f291bd9,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000,True
1425,0313cb9416cefc705cd2862610a2e91a1c060d6befddee45ac3715d262b90683d3,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,60000,False
1426,031d194075b6b66e2bb0921cf7e4b8601f59d7152620b5299b04b3b18b12f12afb,02868e12f320073cad0c2959c42559fbcfd1aa326fcb943492ed7f02c9820aa399,60000,False
1427,03a32888c5db46e13d1aa07cb03036f130415477a9ffb09d58c1cd54f777fbbdd9,0242a4ae0c5bef18048fbecf995094b74bfb0f7391418d71ed394784373f41e4f3,60000,True
1428,0272ddcf1446a2614e661e0bf1afe2c684038593cf0bf253bb002ca3be4a250091,038df0bd2fad1bfe42d177f18ea5e33543e2b855ef369d06bd94b81d2c87187c82,60000,False
1429,038ff6ec3fb52c23f1ea2f341bd7f9dd899766380750e4ce8c76bf12e11e1bf9a1,023bc00c30acc34a5c9cbf78f84aa775cb63f578a69a6f8ec9a7600753d4f9067c,60000,True
1430,028ff6295ce052b94ed0aaa4fec006030480f92ee04f92e1133939df3832dc2cf5,03b6cad4d044d42e9d9537650dd4a84806733dd00013f862bc8342fb40e28474bd,60000,False
1431,03e8d533afa31ea292c0bd4b40eeb7987baf69bd70479ba298188c6f9eabfcabff,033d485a2aa57e0b868da2e5c32471c3256f9114734b78abfa6ae55cbdacbd5c3d,60000,True
1432,035467fbac7f7755bb90363bac31772aa70f2045b95b6f28e7f8d893ad6e08644b,032e04b67641c00444af1d83145c0b63bac8316a6afb8fec0f87938295ed8bb129,60000,True
1433,03be8dbb87bd9f23d44c6448a72c2b0ee36c6405d9b39f1ed7ca423b04cc4d2157,02f3067188240c75beb36477db63771f66c976f7e5bdd6f6ace5508396aba24815,60000,True
1434,0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,False
1435,037fa3a69a4d93910c804dd9d05e45a57c139141d1e628d5512f3f31af7d697aa6,036b343eb46c5db996d3d1e2c6cc9742cbfa7e3b4146d4b4b0aef694b6d12960c8,60000,True
1436,02a06694175d9b1989c5eb398c86da69ebdea439db7b847586c16dadbbc9c67bf8,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,60000,False
1437,02c8d0eef6feed8479662070608b76f5bb3527a891e9f0688e246c6483c4ace943,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,60000,True
1438,029eda74de66b675354054af719ba9e8f3f8954f88e2a8bcd0be8d7d191e9a11c1,026bce917a5854f3c5140cc69c977d19a6d656554120b6dedf045b246941b858c5,60000,True
1439,02c4fec754506ea170712588600bf23f11fa123aa6b0eaf1e3617c1e6a6cd02848,02004c625d622245606a1ea2c1c69cfb4516b703b47945a3647713c05fe4aaeb1c,60000,True
1440,0269d54e14f70d148233e8379b3bea7096bc62988e7b26c018ae4e3219114d86ae,03c2abfa93eacec04721c019644584424aab2ba4dff3ac9bdab4e9c97007491dda,60000,True
1441,020b95133888176c1def9d03b5426aa13d6c5c7f3406c946441ce2eaab23c40834,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,60000,True
1442,02a40155178007eed45c336eb9d539cd4234a0e1717834c2626c84a78c5e059ddd,036f8d676782b93f6df417f7cccd927ee4cc03af0a5cd2974093e8bb719a046d0c,60000,False
1443,037e5a7682975299b35c754aff42872a304885b5dc9e62c93a869fc271ee5998d9,02cdf83ef8e45908b1092125d25c68dcec7751ca8d39f557775cd842e5bc127469,60000,True
1444,030b525fb57ab0d24c4952dfa5d0166f57dd39d873b6eba2715c1496a27f23dd4d,03a17e8ec9570e1b71d1c719aeeafa88b0604068863dc88028b490b96c2898dda8,60000,True
1445,03310b9622bcf69661d93eb05e4fe951620cdd4e0af06f008c901936ab68f71518,03a5886df676f3b3216a4520156157b8d653e262b520281d8d325c24fd8b456b9c,60000,False
1446,029a5b5f41189cb5216bdccd1853a6d2f95a41e302701b0c311efebba2bfbe31d8,0392600bfeb472a7757cd911bf64929c5d73b01e39d425f9ee6c86f8b5969f4a34,60000,False
1447,0350935e1deb06cd0697bd15ea654dd7ca53314443de14ae731265ceafe29782c5,02c12b5459cf107ee0440cae41902f1189db50fa003a077f3a6fbe6b5760218695,60000,False
